AÑO,CÓDIGO_MUNICIPIO,MUNICIPIO,CÓDIGO_DEPARTAMENTO,DEPARTAMENTO,CÓDIGO_ETC,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMAÑO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_TRANSICIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA
2013,5313,Granada,5,Antioquia,3758.0,Antioquia (ETC),2105,96.1,96.1,77.4,95.9,82.1,39.0,105.6,83.9,119.1,110.6,74.1,36.41,50.0,5.23,3.55,1.92,10.01,5.42,88.01,0.0,87.9,85.46,91.25,6.76,0.0,10.18,4.53,3.33,0.2,0.0,0.0,0.43,0.45
2013,5315,Guadalupe,5,Antioquia,3758.0,Antioquia (ETC),1249,101.12,101.1,38.1,92.1,86.1,27.2,111.0,54.0,127.4,133.1,57.3,47.92,47.37,2.82,3.28,1.01,4.68,5.08,89.38,1.64,92.34,86.35,82.2,7.8,1.64,6.65,8.97,12.71,0.35,0.0,0.3,0.58,0.0
2013,5318,Guarne,5,Antioquia,3758.0,Antioquia (ETC),10440,66.22,66.2,46.3,60.5,61.3,41.6,71.9,60.8,72.3,78.2,64.5,47.75,93.55,2.37,2.3,2.25,2.98,1.29,84.67,0.19,86.13,79.79,85.79,12.95,0.19,11.62,17.24,12.92,0.54,0.0,0.29,0.57,1.54
2013,5347,Heliconia,5,Antioquia,3758.0,Antioquia (ETC),1405,81.85,81.9,43.7,80.2,64.2,33.0,89.6,71.4,104.6,91.7,55.5,21.14,81.25,3.57,1.11,2.21,6.59,2.38,91.66,0.0,91.94,88.05,96.83,4.77,0.0,5.85,5.37,0.79,0.35,0.0,0.47,0.31,0.0
2013,5361,Ituango,5,Antioquia,3758.0,Antioquia (ETC),6192,97.98,98.0,53.4,100.7,64.8,27.5,107.9,78.1,144.9,93.5,54.4,49.19,43.3,6.81,6.56,6.8,7.32,5.15,86.09,0.0,85.61,84.56,89.26,7.09,0.0,7.59,8.11,5.59,0.3,0.0,0.13,0.77,0.28
2013,5380,La Estrella,5,Antioquia,3758.0,Antioquia (ETC),12462,100.22,99.4,71.5,96.4,90.0,56.8,108.3,103.1,112.1,116.2,86.5,38.06,100.0,5.63,5.07,4.36,6.97,6.35,88.27,0.0,94.77,82.61,79.08,6.1,0.0,0.87,10.42,14.57,0.06,0.0,0.14,0.0,0.0
2013,5400,La Unión,5,Antioquia,3758.0,Antioquia (ETC),4338,94.33,94.3,67.2,93.8,88.2,52.9,102.3,83.3,111.5,105.4,82.5,53.85,69.23,2.35,1.72,1.8,3.36,2.03,89.29,0.0,89.53,84.41,95.75,8.36,0.0,8.67,12.23,2.22,0.0,0.0,0.0,0.0,0.0
2013,5411,Liborina,5,Antioquia,3758.0,Antioquia (ETC),2054,101.85,101.9,94.0,116.9,71.5,32.1,112.3,126.9,151.6,99.7,58.3,36.67,73.53,1.62,1.76,1.7,1.79,0.48,96.39,0.59,95.79,96.55,98.07,1.98,0.59,2.51,1.66,1.45,0.81,0.0,0.72,0.83,1.93
2013,5425,Maceo,5,Antioquia,3758.0,Antioquia (ETC),1464,132.45,132.5,113.3,137.3,97.2,48.4,151.1,131.7,176.0,149.9,104.3,43.15,52.38,4.61,3.8,3.79,6.82,2.15,93.95,0.0,94.46,91.47,97.85,1.44,0.0,1.75,1.71,0.0,5.75,0.63,7.1,6.05,1.61
2013,5490,Necoclí,5,Antioquia,3758.0,Antioquia (ETC),16343,91.38,91.4,66.9,103.9,58.7,18.7,105.6,104.8,140.2,91.3,48.7,40.86,60.76,5.42,4.15,4.27,8.14,5.41,87.2,0.42,87.22,83.39,92.83,7.38,0.42,8.5,8.48,1.77,0.68,0.07,0.39,1.39,1.02
2013,5543,Peque,5,Antioquia,3758.0,Antioquia (ETC),2562,74.63,74.6,52.4,71.9,46.4,16.5,84.8,84.0,105.6,81.6,39.5,38.75,58.54,4.32,6.74,3.31,5.49,4.07,95.68,0.0,96.69,94.51,95.93,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.64,3.37,1.85
2013,5591,Puerto Triunfo,5,Antioquia,3758.0,Antioquia (ETC),4617,85.12,85.1,65.4,87.6,61.5,24.7,103.5,82.5,136.0,96.8,48.9,48.53,80.0,4.97,5.16,3.51,7.91,2.6,90.87,0.0,92.23,86.82,94.42,4.16,0.0,4.27,5.27,2.97,3.22,0.0,2.54,5.03,3.72
2013,5615,Rionegro,5,Antioquia,7609.0,Rionegro,24353,88.6,88.4,66.0,80.4,82.8,54.2,101.5,81.7,92.6,117.0,102.2,45.75,12.5,3.72,2.99,2.45,5.37,3.43,84.68,0.39,88.63,77.15,87.41,11.6,0.39,8.92,17.48,9.16,1.59,0.08,1.07,2.43,1.56
2013,5628,Sabanalarga,5,Antioquia,3758.0,Antioquia (ETC),2184,91.16,91.2,62.5,92.3,69.2,33.7,107.2,95.1,131.2,102.9,64.2,38.05,54.84,3.07,3.43,2.18,4.32,3.15,91.81,2.29,89.2,93.81,95.95,5.12,2.29,8.62,1.87,0.9,0.67,0.0,0.76,0.73,0.61
2013,5631,Sabaneta,5,Antioquia,7740.0,Sabaneta,7923,118.12,118.0,95.4,119.4,106.8,69.7,128.9,119.1,136.1,138.0,104.2,35.5,100.0,2.67,1.52,1.67,4.07,2.32,97.33,0.0,98.33,95.93,97.68,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.27,1.05,0.0
2013,5642,Salgar,5,Antioquia,3758.0,Antioquia (ETC),4283,82.86,82.9,55.5,88.3,47.6,21.7,92.5,81.8,125.3,74.6,44.0,40.75,88.89,7.57,9.38,7.75,7.52,3.7,92.43,0.0,92.25,92.48,96.3,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.0,0.0
2013,5647,San Andrés,5,Antioquia,3758.0,Antioquia (ETC),1521,111.83,111.8,89.8,113.2,84.5,39.5,125.0,147.2,149.2,115.8,73.3,48.0,46.15,3.37,4.28,4.06,2.55,1.59,93.85,1.07,90.5,97.45,98.41,2.79,1.07,5.44,0.0,0.0,2.4,0.0,3.2,2.04,1.43
2013,5649,San Carlos,5,Antioquia,3758.0,Antioquia (ETC),3506,96.75,96.8,68.2,87.5,85.2,34.4,109.1,88.6,112.2,128.6,75.3,43.57,36.36,5.49,5.23,3.38,8.18,6.17,82.38,0.0,84.67,75.86,84.72,12.13,0.0,11.95,15.97,9.12,0.94,0.0,0.59,1.46,1.95
2013,5656,San Jerónimo,5,Antioquia,3758.0,Antioquia (ETC),2835,93.44,93.4,51.1,88.5,84.6,46.8,110.7,77.2,114.0,121.4,98.3,47.19,88.89,3.11,3.28,2.46,4.08,2.54,90.16,0.0,91.92,86.49,90.96,6.74,0.0,5.62,9.43,6.5,0.07,0.0,0.08,0.11,0.0
2013,5659,San Juan de Urabá,5,Antioquia,3758.0,Antioquia (ETC),6920,92.56,92.6,45.1,95.9,66.1,22.1,104.1,84.8,129.1,99.6,50.2,47.79,88.57,3.11,1.97,1.97,5.86,2.25,95.44,0.0,95.73,93.69,97.75,1.45,0.0,2.3,0.45,0.0,5.84,2.33,5.51,8.25,2.02
2013,5660,San Luis,5,Antioquia,3758.0,Antioquia (ETC),2532,109.6,109.6,76.0,109.6,84.4,40.8,124.7,116.9,139.7,124.5,90.7,42.49,64.29,4.7,4.56,3.65,6.15,6.08,95.3,0.0,96.35,93.85,93.92,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.36,0.25,0.0
2013,5670,San Roque,5,Antioquia,3758.0,Antioquia (ETC),4062,101.9,101.9,65.0,100.4,79.7,43.4,115.4,87.8,127.3,123.2,84.2,47.61,75.93,3.58,3.25,3.35,3.7,4.77,94.14,0.0,94.31,93.93,91.78,2.28,0.0,2.34,2.37,3.45,1.96,0.0,2.41,2.15,0.27
2013,5674,San Vicente,5,Antioquia,3758.0,Antioquia (ETC),3645,103.02,103.0,67.6,99.3,91.3,62.2,111.0,94.6,117.4,116.9,92.9,38.75,85.0,1.75,0.36,1.72,1.7,2.65,87.84,1.07,86.97,85.58,90.62,10.41,1.07,11.31,12.72,6.73,0.66,0.0,0.92,0.61,0.22
2013,5686,Santa Rosa de Osos,5,Antioquia,3758.0,Antioquia (ETC),7968,99.44,99.4,82.7,104.0,80.2,45.1,108.6,100.2,123.0,110.2,75.9,40.92,84.62,3.13,3.42,3.62,2.71,1.92,95.88,0.0,95.66,95.69,97.01,0.99,0.0,0.72,1.6,1.08,2.57,0.0,3.38,2.32,1.21
2013,5690,Santo Domingo,5,Antioquia,3758.0,Antioquia (ETC),2479,103.43,103.4,62.3,93.0,87.7,45.1,119.7,87.3,121.0,141.4,92.3,26.28,95.56,2.98,4.17,2.39,3.93,1.87,94.93,0.0,96.18,92.6,95.9,2.09,0.0,1.43,3.47,2.24,0.76,0.0,0.8,0.75,1.19
2013,5756,Sonson,5,Antioquia,3758.0,Antioquia (ETC),7989,95.31,95.3,66.7,97.7,72.8,37.1,107.1,90.4,125.7,100.6,83.1,51.72,50.0,4.56,3.1,3.72,6.68,3.58,88.9,0.0,90.69,85.44,85.16,6.54,0.0,5.59,7.88,11.26,1.19,0.0,1.11,1.98,0.68
2013,5761,Sopetrán,5,Antioquia,3758.0,Antioquia (ETC),3215,90.58,90.6,57.1,88.6,71.3,40.6,105.4,83.1,112.9,105.0,98.8,51.76,71.88,2.55,3.62,1.21,4.23,2.58,93.69,0.0,95.65,90.38,93.54,3.76,0.0,3.15,5.39,3.88,2.15,0.45,1.0,4.41,1.65
2013,5789,Támesis,5,Antioquia,3758.0,Antioquia (ETC),3055,101.57,101.6,61.3,92.9,87.4,43.4,113.2,94.2,121.7,127.1,76.3,50.2,66.67,1.74,1.31,2.13,1.64,0.78,95.05,0.0,96.8,92.77,93.28,3.21,0.0,1.07,5.59,5.94,0.32,0.44,0.27,0.46,0.0
2013,5837,Turbo,5,Antioquia,3763.0,Turbo,42364,92.09,92.1,74.4,100.6,63.8,26.7,107.1,130.3,131.5,94.3,60.7,29.57,85.28,3.63,2.86,3.11,4.94,3.35,95.37,0.0,95.89,93.58,96.18,1.0,0.0,1.0,1.49,0.47,1.02,0.02,1.53,0.65,0.36
2013,5854,Valdivia,5,Antioquia,3758.0,Antioquia (ETC),5737,62.52,62.5,52.2,72.4,33.0,10.4,71.4,67.9,113.7,45.4,18.6,45.36,57.14,5.1,5.64,6.25,2.57,0.56,94.75,0.0,93.75,97.08,97.77,0.16,0.0,0.0,0.35,1.68,0.24,0.0,0.29,0.24,0.0
2013,5861,Venecia,5,Antioquia,3758.0,Antioquia (ETC),2624,94.51,94.5,52.4,92.5,84.2,40.6,109.1,73.6,128.2,112.2,75.6,52.39,100.0,5.9,4.58,3.79,9.44,3.44,93.91,0.0,96.21,90.56,94.66,0.19,0.0,0.0,0.0,1.91,1.73,0.65,1.04,2.7,1.91
2013,5885,Yalí,5,Antioquia,3758.0,Antioquia (ETC),2127,65.68,65.7,50.8,63.9,46.4,9.8,77.7,60.7,86.8,86.6,44.5,52.92,50.0,4.67,3.45,4.29,6.26,1.19,94.64,0.0,94.44,93.74,98.81,0.69,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,5887,Yarumal,5,Antioquia,3758.0,Antioquia (ETC),11363,84.8,84.8,58.8,82.9,71.3,33.9,98.2,79.6,111.2,103.0,66.3,51.18,83.93,5.16,7.01,5.11,5.16,3.88,89.43,0.0,90.44,88.04,86.14,5.42,0.0,4.44,6.81,9.98,2.25,0.14,0.85,5.35,0.95
2013,5890,Yolombó,5,Antioquia,3758.0,Antioquia (ETC),5410,84.92,84.9,58.2,87.1,66.2,30.6,96.9,77.6,111.0,98.7,67.9,41.59,77.78,2.49,2.41,2.0,3.71,1.16,95.85,0.0,95.53,95.56,97.22,1.66,0.0,2.48,0.73,1.62,1.2,0.0,1.28,1.67,0.26
2013,5893,Yondó,5,Antioquia,3758.0,Antioquia (ETC),4254,94.26,94.2,69.1,104.7,54.3,25.1,105.8,112.6,147.3,81.2,51.5,52.69,51.06,3.36,4.31,3.12,3.6,3.31,88.89,0.0,90.05,84.64,86.75,7.75,0.0,6.83,11.75,9.93,5.66,4.02,7.64,3.22,0.66
2013,8001,Barranquilla,8,Atlántico,4909.0,Barranquilla,246729,92.04,92.0,55.4,88.3,82.2,50.7,101.4,92.0,108.4,106.3,79.1,25.96,100.0,3.27,0.48,3.61,3.49,3.08,96.73,0.0,96.39,96.51,96.92,0.0,0.0,0.0,0.0,0.0,1.47,1.57,1.47,1.71,0.73
2013,8078,Baranoa,8,Atlántico,3764.0,Atlántico (ETC),12253,95.98,95.9,56.1,88.9,88.4,52.9,108.3,95.6,111.2,115.0,93.7,52.5,95.45,1.79,2.56,2.03,1.42,1.67,94.24,1.17,96.17,92.05,93.47,3.97,1.17,1.8,6.53,4.87,2.72,2.1,2.28,3.73,1.47
2012,85001,Yopal,85,Casanare,4841.0,Yopal,31780,107.15,107.0,87.2,103.1,91.6,49.6,120.8,118.6,122.1,130.6,98.2,25.97,43.16,4.78,4.54,4.15,6.06,3.45,88.98,0.04,91.25,83.61,91.99,6.23,0.04,4.59,10.33,4.55,0.95,0.12,0.69,1.65,0.39
2012,85010,Aguazul,85,Casanare,3825.0,Casanare (ETC),9017,94.54,94.5,66.7,94.3,81.2,43.4,106.5,96.3,113.5,114.6,79.2,24.69,11.11,5.6,4.89,4.78,7.0,4.88,89.3,0.0,92.8,83.99,88.27,5.1,0.0,2.42,9.01,6.85,0.39,0.0,0.08,0.66,1.04
2012,85125,Hato Corozal,85,Casanare,3825.0,Casanare (ETC),3257,100.92,100.8,68.6,99.3,69.3,29.0,114.5,123.0,137.6,109.7,62.3,18.39,8.96,8.74,8.51,8.75,9.65,5.63,86.92,0.0,88.45,82.61,88.75,4.34,0.0,2.79,7.74,5.63,1.07,0.3,0.54,2.35,0.31
2012,85139,Maní,85,Casanare,3825.0,Casanare (ETC),2762,118.54,118.5,83.0,117.1,99.2,40.4,132.9,114.9,144.2,143.1,94.3,22.89,15.63,8.09,6.08,6.81,9.98,9.32,87.0,0.0,91.67,79.78,83.85,4.91,0.0,1.52,10.24,6.83,0.15,0.0,0.18,0.17,0.0
2012,85162,Monterrey,85,Casanare,3825.0,Casanare (ETC),3585,106.33,106.3,87.3,99.0,98.5,58.7,118.3,105.7,114.1,133.4,104.8,24.81,40.91,9.3,6.0,9.77,10.03,7.72,87.05,0.33,88.43,83.33,88.89,3.65,0.33,1.8,6.64,3.39,2.07,0.0,1.26,4.03,0.56
2012,85225,Nunchía,85,Casanare,3825.0,Casanare (ETC),2344,84.77,84.8,67.0,88.6,59.7,32.1,93.6,85.5,111.4,91.0,60.3,21.23,23.91,7.73,5.26,6.39,11.66,4.57,86.3,0.0,89.38,78.12,88.32,5.98,0.0,4.23,10.22,7.11,0.68,0.0,0.66,0.96,0.51
2012,85230,Orocué,85,Casanare,3825.0,Casanare (ETC),2257,114.71,114.7,73.5,114.3,81.7,26.2,127.0,107.7,152.2,127.5,65.9,25.79,0.0,7.43,8.06,6.38,9.44,6.49,84.1,0.95,87.44,75.25,88.11,8.47,0.95,6.18,15.32,5.41,2.23,0.0,1.82,3.55,2.16
2012,85250,Paz de Ariporo,85,Casanare,3825.0,Casanare (ETC),7195,114.55,114.5,85.3,110.9,84.8,44.9,129.8,133.9,144.1,128.1,93.6,18.77,3.57,5.15,7.36,3.74,7.36,3.49,90.03,0.0,93.3,83.5,91.1,4.82,0.0,2.96,9.14,5.42,0.51,0.0,0.5,0.83,0.0
2012,85263,Pore,85,Casanare,3825.0,Casanare (ETC),2117,106.24,106.2,74.6,115.7,74.1,26.8,117.6,108.5,150.6,112.6,58.9,21.7,26.09,6.12,3.41,5.91,7.84,3.68,85.08,0.0,85.8,78.24,94.74,8.8,0.0,8.29,13.92,1.58,3.1,0.0,4.43,2.3,1.05
2012,85315,Sácama,85,Casanare,3825.0,Casanare (ETC),510,60.0,60.0,44.2,68.1,40.7,30.5,66.7,81.4,78.9,56.4,48.8,22.25,42.86,4.12,2.86,5.36,3.09,2.5,92.65,0.0,92.26,90.72,95.0,3.24,0.0,2.38,6.19,2.5,0.0,0.0,0.0,0.0,0.0
2012,85400,Támara,85,Casanare,3825.0,Casanare (ETC),1895,87.49,87.4,71.5,85.3,54.1,26.0,94.0,111.1,115.0,79.6,52.0,18.59,9.8,5.92,4.38,5.64,8.33,2.46,84.89,1.25,85.45,79.55,85.25,9.18,1.25,8.91,12.12,12.3,6.22,3.75,6.63,7.83,0.82
2012,85410,Tauramena,85,Casanare,3825.0,Casanare (ETC),4878,113.51,113.5,74.4,121.4,100.0,43.4,128.7,110.9,143.8,140.4,85.3,28.35,11.76,5.9,6.19,4.68,7.75,4.82,87.92,0.0,90.84,82.3,90.02,6.19,0.0,4.48,9.94,5.16,0.8,0.0,0.7,1.33,0.0
2012,85440,Villanueva,85,Casanare,3825.0,Casanare (ETC),6029,112.95,112.9,85.7,111.6,92.5,59.7,128.6,111.3,134.4,131.0,118.1,27.32,66.67,6.68,5.03,5.61,8.14,7.87,89.06,0.0,90.98,85.78,86.84,4.26,0.0,3.41,6.08,5.29,0.71,0.19,0.64,1.12,0.13
2012,86001,Mocoa,86,Putumayo,3826.0,Putumayo (ETC),10064,109.53,109.5,74.4,98.6,96.9,48.5,135.8,134.5,122.0,154.7,139.2,24.65,27.94,4.23,4.22,3.2,5.95,3.29,90.27,0.6,93.56,84.55,89.97,5.5,0.6,3.24,9.5,6.74,1.02,0.4,0.7,1.74,0.66
2012,86320,Orito,86,Putumayo,3826.0,Putumayo (ETC),15543,60.84,60.8,38.7,61.5,44.1,22.4,72.4,74.4,83.4,67.7,52.9,23.85,15.03,6.27,5.7,5.2,7.93,7.18,89.75,0.1,91.57,85.74,88.35,3.98,0.1,3.23,6.34,4.47,0.73,0.2,0.62,0.91,1.35
2012,86568,Puerto Asís,86,Putumayo,3826.0,Putumayo (ETC),16237,89.51,89.5,62.5,86.3,65.0,25.5,107.9,123.4,116.7,111.1,70.3,27.66,11.8,6.52,5.97,6.1,8.07,3.64,86.5,0.2,88.66,79.58,89.29,6.98,0.2,5.24,12.35,7.07,2.35,0.07,1.0,5.44,2.7
2012,86569,Puerto Caicedo,86,Putumayo,3826.0,Putumayo (ETC),3982,62.36,62.4,36.9,69.3,39.8,18.7,74.4,78.3,90.7,69.5,45.9,27.62,12.12,6.49,3.9,5.89,7.6,9.81,90.08,0.0,91.95,86.11,84.11,3.43,0.0,2.16,6.29,6.07,0.23,0.0,0.07,0.52,0.47
2012,86571,Puerto Guzmán,86,Putumayo,3826.0,Putumayo (ETC),7114,77.72,77.7,41.8,92.8,37.9,9.9,86.8,82.9,131.5,63.3,25.3,25.95,7.14,8.68,6.3,7.83,11.93,8.44,90.01,0.0,90.96,86.14,89.33,1.31,0.0,1.21,1.93,2.22,0.51,0.57,0.59,0.36,0.0
2012,86749,Sibundoy,86,Putumayo,3826.0,Putumayo (ETC),3365,101.81,101.8,55.1,99.4,92.2,57.3,117.8,91.2,117.6,121.4,124.2,23.17,57.14,1.76,3.3,1.26,2.55,0.35,94.72,0.0,97.41,90.58,97.23,3.52,0.0,1.33,6.87,2.42,0.54,0.0,0.63,0.35,1.04
2012,86757,San Miguel,86,Putumayo,3826.0,Putumayo (ETC),7801,49.2,49.2,26.5,49.1,39.0,19.0,59.8,49.1,65.8,62.0,45.9,21.69,20.63,5.43,3.27,5.92,5.6,4.34,92.22,0.6,92.24,90.82,93.61,2.35,0.6,1.84,3.59,2.05,0.22,0.0,0.0,0.65,0.0
2012,86760,Santiago,86,Putumayo,3826.0,Putumayo (ETC),2566,56.59,56.6,41.6,59.4,44.8,21.6,66.8,76.5,71.6,65.5,53.3,19.69,35.71,6.89,9.47,3.73,10.81,5.38,92.37,0.0,95.44,88.46,93.55,0.74,0.0,0.83,0.73,1.08,0.0,0.0,0.0,0.0,0.0
2012,86865,Valle del Guamuez,86,Putumayo,3826.0,Putumayo (ETC),13879,55.54,55.5,31.1,54.0,45.5,23.0,69.2,65.7,71.0,76.4,51.9,23.5,20.83,5.79,9.46,4.51,6.84,4.33,91.18,0.0,92.67,88.98,92.9,3.03,0.0,2.81,4.18,2.77,0.53,0.13,0.52,0.57,0.78
2012,86885,Villagarzón,86,Putumayo,3826.0,Putumayo (ETC),5805,95.5,95.5,50.3,98.7,70.1,33.7,114.8,112.2,128.2,114.3,86.8,23.77,20.27,6.46,8.01,4.9,7.58,9.32,86.65,0.2,90.66,80.63,81.18,6.88,0.2,4.44,11.79,9.5,0.79,0.0,1.0,0.89,0.18
2012,88001,San Andrés,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",3827.0,"Archipiélago de San Andrés, Providencia y Santa Catalina (ETC)",14639,67.41,67.4,57.9,68.5,60.1,38.9,74.9,76.8,75.5,78.0,66.4,25.74,0.0,1.13,0.83,1.03,1.4,0.97,98.31,0.0,98.59,97.76,98.24,0.56,0.0,0.38,0.84,0.79,3.68,0.14,2.97,5.41,3.88
2012,88564,Providencia,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",3827.0,"Archipiélago de San Andrés, Providencia y Santa Catalina (ETC)",1009,87.41,87.4,89.6,86.6,73.4,53.8,95.8,136.4,96.0,97.6,74.0,21.0,0.0,2.48,3.81,1.97,2.67,2.63,96.76,0.0,96.31,97.33,97.37,0.76,0.0,1.72,0.0,0.0,4.1,0.95,2.21,8.33,2.63
2012,91001,Leticia,91,Amazonas,3828.0,Amazonas (ETC),11301,109.08,109.1,81.0,119.6,76.1,35.1,126.9,141.9,151.7,114.1,85.9,24.68,36.84,6.12,7.72,2.98,10.01,9.04,91.56,0.0,94.08,88.03,88.4,2.31,0.0,2.95,1.96,2.56,4.44,0.83,3.24,7.82,4.01
2012,91263,El Encanto,91,Amazonas,3828.0,Amazonas (ETC),1510,31.46,31.5,23.9,33.8,20.8,8.2,35.3,46.2,45.7,30.0,18.2,4.95,28.57,4.13,3.33,2.99,3.9,11.76,95.31,0.0,95.9,96.1,88.24,0.56,0.0,1.12,0.0,0.0,0.38,0.0,0.75,0.0,0.0
2012,94001,Inírida,94,Guainía,3829.0,Guainía (ETC),5685,94.81,94.8,64.3,100.1,45.7,14.6,115.7,121.5,161.6,96.5,55.1,22.46,17.5,9.79,12.13,8.75,11.33,8.44,78.66,5.25,81.16,72.03,78.13,11.55,5.25,10.09,16.65,13.44,5.38,4.26,4.7,7.59,3.44
2012,95001,San José del Guaviare,95,Guaviare,3830.0,Guaviare (ETC),18398,69.19,69.2,43.6,67.6,52.8,25.2,81.2,70.6,90.8,83.5,57.1,21.64,14.38,4.75,5.33,4.99,4.54,3.63,94.87,0.18,94.75,95.06,95.24,0.38,0.18,0.26,0.4,1.13,1.93,0.74,1.5,2.87,2.18
2012,95015,Calamar,95,Guaviare,3830.0,Guaviare (ETC),2860,55.1,55.0,27.4,53.9,40.7,16.8,80.2,49.3,83.6,78.9,93.1,15.55,12.9,5.61,1.57,5.66,6.42,5.88,94.39,0.0,94.34,93.58,94.12,0.0,0.0,0.0,0.0,0.0,1.31,0.0,2.09,0.57,0.74
2012,95025,El Retorno,95,Guaviare,3830.0,Guaviare (ETC),6691,44.82,44.8,35.7,45.5,31.5,11.5,52.7,54.6,62.2,52.2,25.7,13.01,4.94,4.88,1.01,6.37,3.39,4.66,95.12,0.0,93.63,96.61,95.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,95200,Miraflores,95,Guaviare,3830.0,Guaviare (ETC),3323,36.32,36.3,17.4,38.0,19.8,4.9,46.4,38.5,59.8,37.6,28.2,9.96,12.9,4.93,3.42,6.08,3.24,1.67,95.07,0.0,93.92,96.76,98.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,97001,Mitú,97,Vaupés,3831.0,Vaupés (ETC),9220,62.78,62.8,25.8,61.8,33.7,11.3,74.7,42.4,97.5,65.7,46.7,13.92,19.79,8.8,11.5,7.72,10.25,10.47,78.69,2.65,79.48,76.3,75.89,12.51,2.65,12.8,13.45,13.64,3.4,1.18,4.45,2.15,0.99
2012,99001,Puerto Carreño,99,Vichada,3832.0,Vichada (ETC),4478,85.4,85.4,61.2,88.6,59.3,32.8,98.3,99.8,115.3,89.9,75.7,26.57,60.87,4.37,7.34,3.9,4.23,4.44,94.11,0.27,93.25,95.7,94.71,1.52,0.27,2.85,0.08,0.85,1.67,0.27,1.1,3.38,0.42
2012,99524,La Primavera,99,Vichada,3832.0,Vichada (ETC),4045,54.81,54.8,28.0,56.1,39.1,18.5,59.5,44.2,75.2,55.1,35.1,22.44,45.0,3.88,6.21,4.24,3.31,1.9,93.15,0.0,91.36,95.04,97.16,2.96,0.0,4.39,1.65,0.95,2.42,0.0,2.62,2.48,2.84
2012,68770,Suaita,68,Santander,3808.0,Santander (ETC),2177,89.16,89.2,71.4,87.7,77.7,45.5,100.8,119.4,103.3,103.8,81.1,21.83,10.71,4.75,2.39,3.88,6.04,6.05,91.61,0.48,92.01,89.5,91.46,3.64,0.48,4.11,4.46,2.49,0.58,0.48,0.67,0.58,0.36
2012,68773,Sucre,68,Santander,3808.0,Santander (ETC),2051,79.08,79.1,45.1,85.3,57.3,31.8,92.6,74.0,109.9,90.5,65.0,17.24,7.02,1.7,0.78,0.91,2.17,4.89,96.77,0.0,96.38,97.63,94.57,1.53,0.0,2.72,0.2,0.54,0.12,0.0,0.23,0.0,0.0
2012,68780,Suratá,68,Santander,3808.0,Santander (ETC),706,101.13,101.1,89.5,110.4,76.5,45.7,111.1,145.6,130.1,99.2,76.4,19.2,7.14,4.91,7.23,2.83,6.64,6.19,88.76,0.0,92.35,82.57,87.63,6.33,0.0,4.82,10.79,6.19,1.94,1.2,2.27,2.07,1.03
2012,68820,Tona,68,Santander,3808.0,Santander (ETC),1561,87.38,87.4,73.9,92.9,66.9,33.0,98.6,116.2,113.5,95.7,59.4,21.02,17.24,7.95,10.27,6.43,9.21,8.78,91.26,0.0,92.68,89.89,90.54,0.78,0.0,0.9,0.9,0.68,0.71,0.0,0.0,2.02,0.68
2012,68855,Valle de San José,68,Santander,3808.0,Santander (ETC),1080,101.76,101.7,85.7,112.8,81.1,50.7,116.8,122.5,132.5,118.9,80.3,20.64,38.46,6.13,5.21,4.74,7.41,7.64,91.61,0.0,92.55,89.68,91.67,2.26,0.0,2.71,2.91,0.69,0.66,0.0,1.35,0.26,0.0
2012,68861,Vélez,68,Santander,3808.0,Santander (ETC),4791,87.46,87.5,46.5,82.1,77.1,53.3,100.8,77.2,103.8,104.3,101.4,25.08,21.05,2.38,2.95,2.27,2.54,1.98,92.51,0.29,96.16,89.55,86.33,5.11,0.29,1.57,7.9,11.69,1.77,0.0,0.93,3.02,2.16
